"logFC" "logCPM" "F" "PValue" "FDR"
"HIVEP3" -0.547385830182878 3.52353135166737 1.69639287222804 0.221717377260685 0.354044789609856
"THSD7B" -1.4296906486197 -0.249495008909789 1.69617098669612 0.221745388406095 0.354064346981538
"ALOX5" -0.748471546057987 2.98886490757947 1.69577007091656 0.22179601264723 0.3541200056916
"PHKA2" 0.440210587922171 5.06876253787746 1.69553694798012 0.221825456575269 0.354141842358171
"DNAJC24" 0.470139453991614 4.16289570941508 1.69389304308341 0.222033234526606 0.354426537645069
"MYO1C" -0.609910310150648 7.33144059825155 1.69387638161748 0.222035341756991 0.354426537645069
"ALPL" 0.773963081822038 3.49590741490464 1.69328107132197 0.222110650252088 0.354521554527584
"ASL" -0.535573853052053 3.92661691745949 1.69297546092794 0.222149324200685 0.354558087889688
"SH3TC2" -1.11988122898621 2.42799571024387 1.69240556831554 0.222221466343768 0.354648028673253
"KCTD5" 0.485830295259893 4.41525124302973 1.69215818195019 0.222252792543653 0.354672822260959
"GVINP1" -0.794713103286624 0.411028671840694 1.69178386801172 0.222300202699135 0.35472327741015
"LOC653080" -1.03907345599662 -0.271794477274338 1.69084472646762 0.22241921311577 0.354887969439037
"MGEA5" 0.445498779202021 7.67796686067456 1.69041583013653 0.222473592451778 0.35494952124303
"SNX17" -0.319224839278825 6.03400746498764 1.69027012063424 0.222492070882039 0.354953789621527
"RWDD2A" -0.567164237931632 2.88054996620945 1.68964802067906 0.222570986902557 0.355054469944484
"TRDMT1" -0.637527137537541 2.54352902077714 1.68872453505638 0.222688204402778 0.355216231737149
"C1GALT1" 0.465079303776431 3.863132063242 1.68725676880077 0.222874678035347 0.355488435119438
"CRELD2" -0.606398735757161 4.66217408892425 1.68622866341556 0.223005419670052 0.35567171278911
"MYCBPAP" -0.939286118240385 0.948315303511336 1.68559770173907 0.223085708604813 0.355774503051172
"PLEKHA4" -1.05650064376835 5.5330223635568 1.68537260988684 0.223114360618616 0.355794934600974
"RNF6" 0.683624333816505 5.11040965827517 1.68483380526274 0.223182965342074 0.355879070321477
"ZNF19" -0.744299017711867 1.0902101004291 1.68466238647659 0.223204797642821 0.355888617864372
"CFAP99" 1.57361844146239 0.313860620101743 1.68444983679237 0.223231872461958 0.355906522385579
"RPL23AP87" -0.788199081500747 -0.0654545988051853 1.68426966457716 0.223254826462684 0.355917854863961
"HERC3" 0.508798960095105 5.30589643466457 1.68340620554886 0.223364875519645 0.356068024772658
"PPM1H" -0.776801688076274 3.68019303929614 1.68321516955522 0.223389233183143 0.356081581614263
"NRG4" 0.654473328339843 4.03682592985814 1.68232023218654 0.22350338798901 0.356238262675358
"LEF1" -1.08132504752277 2.15903726080439 1.68217252442132 0.223522236575816 0.356243025312524
"SRD5A3" 0.567335526149084 2.80889684974829 1.68195584410017 0.223549890433675 0.356261819854603
"YIPF3" 0.314074937623804 6.04003364864562 1.68156846147611 0.223599341672166 0.356294035200257
"NBR2" -0.52439438473615 1.77542000367809 1.68153313945297 0.223603851429067 0.356294035200257
"ARCN1" -0.464904864246425 6.5515427556156 1.68142472922804 0.223617693522907 0.356294035200257
"LAMB2" -0.472551619025951 7.96848062218354 1.68027009798071 0.223765191353913 0.356503756774028
"FGFR1OP" -0.411212038355856 3.69027333159246 1.67982063603929 0.223822643064567 0.356519956695506
"CALCA" -1.11945638980816 -0.751101326564854 1.67981967022587 0.223822766539404 0.356519956695506
"AHCYL1" 0.685718032248039 8.20914019850563 1.67981801601835 0.223822978022498 0.356519956695506
"LOC107987125" -1.76266307226001 -1.7420607690983 1.67871174545208 0.223964470061519 0.356720037019698
"PARP10" -0.701996483352521 5.46811786448087 1.67827111482608 0.224020860258426 0.356770411310957
"FLRT2" 0.872938452045545 4.49060508914509 1.67819557996092 0.224030528836048 0.356770411310957
"TSSC4" 0.502728833212967 5.29883236335492 1.67809230393229 0.22404374923383 0.356770411310957
"AIP" -0.479947494129842 5.22207951798766 1.67753530696205 0.224115068704302 0.356858681282243
"BORCS7" 0.391796681061314 4.46382930656992 1.67678471706158 0.224211224711667 0.35698648318202
"TFR2" -1.20289814408439 1.40778876001702 1.6764657442296 0.224252104259866 0.357022973725245
"CXCL8" -1.81982077139509 2.10207176173243 1.67624597702551 0.22428027545644 0.357022973725245
"IL10RA" -0.690421368371643 3.09962992252995 1.67623385937127 0.224281828915151 0.357022973725245
"EPHA4" -0.628496779302833 4.47708832407793 1.6756581560449 0.224355649610695 0.357115175813607
"RN7SL608P" -0.875160916775272 0.253032765537775 1.67540134499767 0.224388590265467 0.357122912943092
"RGS5" 0.687474074433451 8.33276630188608 1.67537235006993 0.224392309797687 0.357122912943092
"CPLX3" -1.71378610844521 1.38443386808212 1.67496477393491 0.224444603334494 0.357162089931565
"SNORD102" -0.955191828466503 -1.20695058479594 1.67493262484674 0.224448728880461 0.357162089931565
"RIPOR3" 0.733374630239313 4.63555272025226 1.67443503592811 0.224512595220802 0.357238410403403
"LOC101928087" -2.39447422874928 -1.71305662537986 1.72920974427656 0.224581984966881 0.357323508134952
"RHPN1-AS1" 0.925118022312834 -0.964579797993762 1.67370390312995 0.224606481695767 0.35733717136766
"GPR68" -1.15382519650882 1.63894543433989 1.67313976379564 0.224678960286886 0.357427163892892
"VWC2" -1.69618796832916 1.00846480492008 1.67268740805531 0.22473710007875 0.357494334622436
"PARP11" -0.650622756552701 2.67697875517713 1.67233722304357 0.224782122117859 0.357540630613216
"RPL27P11" 0.599072541206931 -0.329616639344378 1.6719992995785 0.224825579250641 0.35758443106845
"CENPK" -0.967754897760389 -1.03486336551474 1.66988331424759 0.225097953494421 0.357992291541329
"LOC102723996" -0.843671892006623 1.85080119391127 1.66903586245827 0.225207163990557 0.358092077527379
"TOR1A" -0.357274715542788 4.47209262486868 1.66900471818233 0.225211178890398 0.358092077527379
"POLR1D" 0.309313096174312 5.96200500249788 1.66893963562004 0.225219569185433 0.358092077527379
"CMC2" 0.52696896869732 4.7196119315898 1.66890163638184 0.225224468154992 0.358092077527379
"SYPL1P2" -1.29478568873605 -1.8482904656177 1.66764739060908 0.225386249680963 0.358323935028603
"GOLGA7" -0.400849150425119 5.36091968536261 1.66738107492785 0.225420621118212 0.358353214731131
"TNRC6B" 0.401940562856667 5.47705348240492 1.66699969601072 0.225469855233829 0.358383536198127
"FGF7P8" 0.692512215370062 0.483979615975243 1.66698613359675 0.225471606340578 0.358383536198127
"C22orf46" 0.666294973319703 4.49733057507633 1.66659035766094 0.225522714894848 0.358439406966685
"SAFB" 0.436232413245975 7.00960742328722 1.66619190805316 0.225574184483514 0.358495843606043
"USF1" 0.379483798370265 5.35906633355641 1.66594821519984 0.22560567122331 0.358520516580357
"LOC107986710" -0.758865308578813 0.322670988677615 1.66466487533111 0.225771585038831 0.358741378663279
"CXorf40B" -0.378232798533281 4.49391348982671 1.66462613335011 0.225776596268381 0.358741378663279
"PLOD1" -0.436112107919684 6.05413940194458 1.66409116653443 0.225845808923516 0.358810339122499
"LOC112268109" -0.42429373110216 4.13649410738146 1.66404373646496 0.225851946685984 0.358810339122499
"HNRNPUL2" 0.384687571938257 7.2366496002005 1.66344647533226 0.225929255441804 0.358907773285124
"SLC47A2" 1.43152785264822 0.93014843955734 1.66304742068453 0.225980928467619 0.358964472016351
"ATAD3B" -0.482197092168479 5.04889152843245 1.66255231136084 0.226045061622843 0.359040953900763
"ZNF564" 0.49211612708629 2.64064225001715 1.66237196447827 0.226068428649151 0.359052678255451
"LOC100507487" -0.900975271854307 -0.358491101931996 1.66216076557266 0.22609579722248 0.359070755950938
"LOC105374773" -0.859851985709541 -1.44655661974092 1.66202231615846 0.226113740851406 0.359073864059915
"GOLGA6L17P" -0.555676216107345 0.696558495182909 1.66174436780451 0.226149769927759 0.359105689808936
"LOC107987142" 0.553083815560628 0.410900719745417 1.66156010365033 0.226173659448416 0.359118235887945
"FAM86C1" 0.836315561868161 1.40826362658767 1.66125300672597 0.226213481579558 0.359156076182827
"PTGDR" -1.17678355325093 -0.613132682978107 1.66072012023098 0.22628260491955 0.359240428972153
"RNF207" -0.975926082078686 3.87047897516354 1.6602601575939 0.226342291843503 0.359309789885994
"INMT" -0.885136895972287 2.33398878681524 1.6597405793343 0.226409740304729 0.35939146127099
"DCLRE1C" -0.54480573744502 2.94205675233896 1.65956048054538 0.226433125948539 0.359403182950331
"FAT3" -0.716732473220557 2.81325875140734 1.65931352215735 0.226465198537863 0.359428690245826
"CAPN14" -1.04323863680961 -1.78048015430429 1.65894074271847 0.226513623161612 0.359480144833814
"RPL5P18" -0.552128124346414 1.31571155869425 1.65776060674799 0.226667016735562 0.359698167507238
"ZNF493" -0.693923716634633 3.314605730039 1.65761798971374 0.226685563522663 0.359702185961324
"PPP2R1B" 0.659272128927252 4.5183520164513 1.65730307259319 0.226726524510547 0.35974176794514
"HLA-DPB1" -0.55782265749145 4.64790953707505 1.65681667793644 0.226789809043098 0.359816762090628
"SNORA17A" -0.758212941396149 -0.952527203780167 1.65668692876557 0.226806694658693 0.359818135946384
"LINC01990" -1.3380300012955 -2.11596088554815 1.65650157480004 0.226830819648508 0.359830993723083
"FANK1" -1.15394282920399 1.8335066416798 1.65630408609474 0.226856527859471 0.359846361034716
"SCN5A" 1.31669074107848 2.17023612284162 1.65548432022566 0.22696328339371 0.359990276696994
"RANP6" 0.726804376978279 -1.00860030990938 1.65464544655978 0.227072597432061 0.360138229834876
"TP53I13" -0.403904792492673 4.62218928451529 1.65438677925359 0.22710631881969 0.360151019792147
"NDUFA6-AS1" -0.668751261992574 1.72399562992985 1.6542613834449 0.227122668583994 0.360151019792147
"FKBP1C" 0.467402268217485 3.91351229469726 1.65399880715919 0.227156909803 0.360151019792147
"SERF2" 0.374976292161553 7.77693254951638 1.65399870631416 0.227156922955018 0.360151019792147
"RRH" 1.19530860550403 -1.53396476782727 1.65396143001013 0.22716178453035 0.360151019792147
"PSME2P3" -0.988744753161056 -1.07268327775043 1.65384577825886 0.227176868724239 0.360151019792147
"LOC107984849" -1.09770090473809 -0.947193182498536 1.65346400166909 0.227226672566127 0.360204551662628
"NUP214" 0.408529734071346 5.50408721849091 1.65312139152443 0.227271379574175 0.360249996938288
"LOC105373378" -0.636585742695699 -0.00999961848021091 1.65270605503343 0.22732559251587 0.360281265493552
"RPL37P2" 0.397485211401655 3.525476464628 1.65266008670445 0.227331593731088 0.360281265493552
"YEATS4" 0.581090999558331 2.85006512352838 1.65260162009209 0.227339226919554 0.360281265493552
"RPL41P5" 0.393957430884881 6.65609981825452 1.65245179122501 0.227358789610478 0.360286847286648
"ENDOU" -0.979303292627437 1.92496937230783 1.65222699943519 0.227388144237802 0.360303142448575
"SH2D5" -1.11844255608261 3.56074836440242 1.65211963140436 0.227402166787892 0.360303142448575
"BMP1" -0.715807751629769 5.40755943786605 1.65189376101661 0.227431669869518 0.360303142448575
"GRK2" 0.516289326640262 7.0096460483153 1.6517753013912 0.227447145073342 0.360303142448575
"MAP3K3" -0.375523362974509 5.81711504442976 1.65175896706259 0.227449279051616 0.360303142448575
"LINC00662" 0.723660774946815 1.19562159465069 1.6516226517458 0.227467088851927 0.360305943773141
"CAMKMT" 0.48669837919378 2.56035241485505 1.65091388686895 0.227559720375348 0.360427253321394
"MVP" -0.741403752772829 6.73986629938221 1.65010295457937 0.22766576703864 0.360569792233458
"LOC105376963" 0.602743715245657 0.368665151749219 1.64986361675736 0.227697078299288 0.360593955840111
"PPP1R15B" -0.53562274965305 5.67170358681655 1.64969767459877 0.227718791017174 0.360602916316748
"RSPRY1" -0.42890928614962 4.50336180473641 1.64940181516078 0.227757509705892 0.360638803348892
"LOC730098" 0.689275675669387 3.01369448145206 1.6490426256676 0.227804528246244 0.360687826655779
"ING3" -0.425899577969476 3.26409906743146 1.64835062416665 0.227895149401386 0.360805875146581
"ADCY6" -0.52588365997001 6.06744400021476 1.64700723668012 0.228071211849962 0.361015373053364
"RPS5P1" 0.420119395925474 3.92734926775742 1.64697306191211 0.228075693140432 0.361015373053364
"LOC100287430" 0.420119395925474 3.92734926775742 1.64697306191211 0.228075693140432 0.361015373053364
"PDCD11" 0.614520595637984 5.15966197918187 1.64592568949014 0.228213091306171 0.361191362373048
"LOC100128086" 0.533517930686969 1.14814320506248 1.64588037688424 0.228219038101523 0.361191362373048
"AXIN2" 0.671593583069372 4.59942272079614 1.64565692343736 0.228248367038193 0.361191445012869
"MPV17L2" -1.02665021617627 4.08399507040832 1.64563494559685 0.228251251970645 0.361191445012869
"CDCP1" 1.30522004373075 1.60491238481552 1.64518373782059 0.228310490869876 0.361259734795934
"RASSF7" -0.744613783521566 1.95849520940753 1.64455222397585 0.228393436942734 0.361358828626605
"C7orf61" -1.11671834201379 0.696321884153082 1.64446198127976 0.228405293175367 0.361358828626605
"RUFY4" -1.31854003108735 -1.56973690545696 1.64433211590723 0.228422356558149 0.361360371225003
"TMEM99" 0.547793143380208 2.28731453850348 1.64380255790022 0.228491954519425 0.361439372501755
"NCKAP5L" -0.538628560785574 5.12283745237111 1.64370728906799 0.228504478408126 0.361439372501755
"SDHAF4" 0.80670478841925 1.52207419720529 1.64356149137917 0.228523646534237 0.361444238068129
"ZSCAN5A" 0.560293613954883 1.49544103620069 1.64309937663427 0.228584415436306 0.361514896149477
"IL1RL2" 0.74116976853883 0.487844418999563 1.64265601829521 0.228642738347951 0.361580165261129
"FLOT1" 0.39187100837948 7.8431195612904 1.64254093129864 0.228657881099197 0.361580165261129
"SRSF8" 0.401209211538083 5.10423339555786 1.64221885140028 0.228700266463098 0.361621730730563
"SYCE2" -0.763148522079703 0.644235557070223 1.64091849431982 0.22887149996507 0.361867011172423
"S100A4" 1.60533512425092 6.32835988021332 1.64060675899526 0.228912575593471 0.361906479932776
"C1QTNF12" -0.893295961913165 0.191033221512959 1.63957182656234 0.22904901429204 0.362024914994647
"ZNF254" -0.47216830043999 3.1989077729273 1.63955795942908 0.229050843189445 0.362024914994647
"FCGR3A" -1.48622720404527 4.07720992313089 1.63947510025299 0.229061771665362 0.362024914994647
"BTF3P2" 0.666996311258198 0.256238169723994 1.6394389245564 0.229066543177068 0.362024914994647
"C6orf120" 0.335039914767465 4.94674745225051 1.63942729107664 0.22906807764142 0.362024914994647
"GATAD2B" 0.356063877946016 5.69499530025097 1.63922616037223 0.229094609121127 0.362041371664648
"LRRC43" -1.1763545121571 0.518551251153376 1.63869701313497 0.229164429624035 0.362126231446844
"ITPR3" -0.762263638345346 6.01470268878926 1.63821475138831 0.229228088665506 0.362201343617019
"GPRIN1" -1.11164441848531 3.5318077533746 1.63795816452633 0.229261968127971 0.362229394071634
"TIMP3" -0.473487067766973 8.57643367826368 1.63744305982752 0.229330002438964 0.362311400772425
"RPL22L1" -0.621034063395879 3.47039251568917 1.63710810353868 0.229374257633239 0.362355830686466
"MINDY3" -0.480719481458289 4.41146737910149 1.63625703096922 0.229486755206971 0.362495010364225
"NUDT16" 0.616155031821371 5.94529180949118 1.63619742241559 0.229494637254765 0.362495010364225
"ANKFN1" -0.954845592785209 1.01351386822802 1.63601144473303 0.229519231461875 0.362508364943757
"JMJD8" 0.458673611314784 6.93123864422283 1.63524082761226 0.229621177974144 0.362643881203576
"HPGDS" -0.924974450838382 0.288105388649766 1.63400797317731 0.22978440208196 0.362876148151789
"SERPINI1" -0.996766179890267 5.1489111801229 1.63377850900644 0.229814799359583 0.362877704846206
"TFAM" 0.471156825887715 4.3019645575972 1.63364294907775 0.229832759630521 0.362877704846206
"RHOB" -0.79583956573709 9.37758767660131 1.63363467792011 0.229833855533686 0.362877704846206
"TLR7" -1.33692427715406 -0.111837708051966 1.63152094022258 0.230114150995888 0.363294717475128
"EDEM2" -0.585572716293898 3.40150937756986 1.63081413494384 0.230207981074433 0.363417308329551
"CDKN1B" 0.502064320978344 6.06598201934286 1.63030044970715 0.230276206461362 0.363499464005106
"LOC105373077" 0.853389883105151 0.50801463374102 1.62904123047815 0.230443566016076 0.36373808406796
"SPATA1" -0.589461020836147 0.626476600407198 1.62865841914326 0.230494477066838 0.363772563464984
"MEPE" 2.31184571248686 -1.09776960240618 1.68157194828673 0.230497801666606 0.363772563464984
"LOC400682" 1.46391918745218 -1.90031965284394 1.62749267670306 0.230649605803424 0.363963998674563
"INTS12" 0.522604157275597 4.06529422404938 1.62747837686784 0.230651509600362 0.363963998674563
"OXGR1" -0.779633164873644 -0.463887336509879 1.62724523083725 0.230682552305009 0.363987411824574
"HMGN1P1" 1.3088154913365 -1.23110791322077 1.62505562476895 0.230974367738794 0.364413380145494
"LINC01410" -1.11308513769146 0.456542529571187 1.62497618166006 0.230984964744731 0.364413380145494
"PHOSPHO2" -0.51755092459603 1.13198570284555 1.62480727793958 0.231007497187737 0.364423331530676
"TMEM246" -0.92898963635323 3.96643250366852 1.62462953517609 0.231031212005177 0.364435146628856
"SNHG15" -0.728560659651378 3.69151330459349 1.62403671420155 0.231110331248316 0.364534350433176
"BSN" -1.13314471762097 5.26810974733133 1.62381885975104 0.231139415809473 0.364554461485112
"ITCH" 0.407876923360839 5.60860961121991 1.62369808054295 0.23115554251685 0.364554461485112
"CCDC28A" -0.540854783127734 3.93884999673782 1.62294111620066 0.231256648738691 0.364672410070992
"SGPP1" -0.453924275915586 3.95943264924014 1.62289505783459 0.231262802593438 0.364672410070992
"RAB11A" 0.325175621467164 6.38344344522052 1.62169387288985 0.231423371070911 0.364899988601175
"WBP2" 0.521414144389409 7.7929520439716 1.62069140936042 0.231557490923274 0.365085834874889
"RNF40" -0.440607158560779 5.87709259292641 1.62046415730706 0.231587909654196 0.365108165841433
"KIAA2026" 0.403210624296952 5.26594160316083 1.61921480045646 0.231755238408374 0.365346322985015
"GLRX3P2" 0.641866309792768 1.58830392677174 1.61908612811179 0.231772481032077 0.365347862759595
"ZFHX4-AS1" 0.939286622931625 0.560705585263729 1.61864370407983 0.231831780920076 0.365415693420759
"LOC646762" -0.37702992297795 4.38509323261527 1.61726475163307 0.232016739283454 0.365681564875844
"MAFK" 0.648221330656904 7.5298592407003 1.6160864673568 0.232174940359542 0.365896444243759
"NOXO1" 0.993142455215919 0.642117328421143 1.61594107934421 0.232194470842833 0.365896444243759
"NOL9" 0.360219319998405 4.35368935846798 1.61588543510187 0.232201946318087 0.365896444243759
"KLHL7-AS1" 1.65194449211469 -1.19821273048172 1.61536436599866 0.232271964684646 0.36596206506597
"SLC16A11" -0.966885556072157 0.602812058816389 1.61533302916454 0.232276176465004 0.36596206506597
"CIP2A" -0.782674744214605 1.19070121537972 1.61513060789786 0.232303385083593 0.365970258645654
"KRT17" -1.297683705681 0.849069172633208 1.61505191286135 0.232313964105326 0.365970258645654
"ITGB7" -1.13498499875929 1.38366008467837 1.61489121777191 0.232335568469671 0.365975538146625
"DHRS4-AS1" 0.52671804905024 3.78023044281825 1.61478460659495 0.232349903119669 0.365975538146625
"OTOA" -0.774198116591557 -0.887196307477507 1.61411694979513 0.232439701675366 0.366091307715475
"LOC105379443" -1.14115580428825 0.562759798667847 1.61373327209598 0.232491326845663 0.366130243670258
"LOC107987245" -0.718258531093819 1.87698264249893 1.61369093486243 0.232497024418721 0.366130243670258
"RNF181" 0.432848348469075 5.26670640246199 1.61329888383724 0.232549794035509 0.366187669926498
"RPL7AP62" 0.317634176876293 5.4563039647396 1.61294695896972 0.232597176529022 0.366236605819724
"RPS24P15" 0.542128676388202 0.403463600899544 1.61278826276698 0.232618547359303 0.366244580978362
"FBXL15" -0.569454191107765 4.62035556340405 1.61185638796432 0.232744091970168 0.366416559174454
"RAB6A" 0.377085983367468 7.17460003091236 1.61111072706137 0.232844615441232 0.366544896004344
"GPSM2" -0.359859296655548 5.47790219400171 1.61100963310585 0.232858248568006 0.366544896004344
"IRAK1BP1" -0.73290747101421 1.15479896902893 1.60994548325617 0.233001821159676 0.366745193067098
"OPCML" -1.51741987478246 3.96111550746263 1.60975940728016 0.233026938404763 0.366759026242687
"FRY" 0.97904688338426 5.84083676660223 1.60958939523416 0.233049890485056 0.366769449984925
"LOC105374419" 0.992674355664858 -1.56115053228692 1.60937614551676 0.233078684095265 0.366789064910232
"MIER2" 0.454127623677988 5.07437327423373 1.60918328925986 0.233104728268894 0.366804350682894
"RPL12P35" 0.556788006122818 0.847489032731037 1.60863165870478 0.233179244695858 0.366895902985195
"KDM4C" -0.352081268873062 4.52862089133717 1.60804687545762 0.233258274753067 0.366994543935881
"SYCP2" 0.736076163528562 2.40614346940718 1.60789025974305 0.233279446615834 0.36700214684025
"RPS14" 0.352247884843204 8.66655150504096 1.60730882506158 0.233358069773132 0.367100126430474
"ANKRD18CP" -0.909219980697406 0.665850600476587 1.60710114456575 0.233386161587007 0.36711568814698
"BTBD2" 0.665528946692707 7.01015971159531 1.60699403722721 0.233400651206041 0.36711568814698
"GP1BB" -1.17574161675027 4.00404465011623 1.6064088765252 0.2334798340202 0.367214519426351
"FZD2" -1.29495512225437 1.43050515401494 1.60617373518326 0.233511663141601 0.367224008008962
"RNF19A" 0.455286151768467 6.20376457233483 1.60612274673322 0.233518565798139 0.367224008008962
"TMED9" -0.450953701473651 5.92413441191008 1.60521127743409 0.233642004306249 0.36739240119873
"KCNS3" 0.731298715907137 4.66663987411015 1.6050315484364 0.233666355087405 0.367404970361793
"NRP1" -0.65155399363255 5.93565572450229 1.60467340573618 0.233714888699268 0.367455558944019
"SHKBP1" -0.506569473176595 4.54795443270006 1.60379251285813 0.233834320788147 0.367602909238878
"SERINC4" 0.357725896850645 4.61771643190573 1.60374075069331 0.233841341311833 0.367602909238878
"C17orf75" 0.621104501492439 3.71933681706131 1.60355953962202 0.233865921294198 0.367615820434529
"ERAP2" -1.09330810469314 3.7880782626098 1.60285849493224 0.233961045958073 0.367739611844946
"CTBP1-AS2" 0.59183646645803 3.22287725994284 1.60270065281538 0.23398247076595 0.367742795341693
"LSM8" -0.377117237550501 4.42856429040197 1.60260234234013 0.233995816349382 0.367742795341693
"PPIAP31" -0.395225342424265 3.94974170273094 1.60200328274552 0.234077160600475 0.367844896400144
"LOC105378824" -0.826621183582532 -1.49268268124303 1.60110041973633 0.234199829697982 0.368011919326038
"SRD5A1" -0.80909966470214 2.45486693808581 1.60077227817318 0.234244434825909 0.368056260974098
"ZNF558" -0.439854135097309 4.3076962350404 1.59980906270289 0.234375433712857 0.36823633300395
"ZNF200" -0.612417885502373 2.21555371109733 1.59900173226971 0.234485308488277 0.368359865038435
"RBL1" 0.682446227762953 2.67804410374069 1.59892877779007 0.234495240770933 0.368359865038435
"USP32P2" -0.911348520757921 4.02950156414684 1.59886988224913 0.23450325943567 0.368359865038435
"SLC43A3" -0.822291096098202 5.22292392854967 1.59871156001123 0.234524816950191 0.368367965980297
"DCLRE1A" 0.651821043961702 3.0372327078129 1.59855661372462 0.234545917388883 0.368375347910755
"RESP18" -2.41862067694598 -1.44053285459085 1.64952763732647 0.234599598728674 0.368433896451178
"BUB1B" -1.38380105629111 -1.58231389793809 1.59762855100053 0.234672353982062 0.368522389903593
"CECR7" -0.705722808999342 1.98303672301085 1.59659396982229 0.234813411294665 0.36871812297885
"ZNF557" -0.535092334310874 2.07296009115227 1.59645916649361 0.234831799172975 0.368721219239719
"TMEM218" -0.613482636432095 3.2114627179312 1.59616008458288 0.234872602480116 0.368759508199768
"CEP57L1P1" -0.736308715647378 -0.998611028308051 1.59592247147811 0.234905026541282 0.368784636970975
"LOC112268104" 1.24879780546819 -0.401843684771917 1.59551322520864 0.234960885445166 0.368828832528884
"LOC100820733" -0.823617223972864 -1.56394279611922 1.59547561732577 0.234966019529665 0.368828832528884
"MPDZ" -0.305236118474163 5.91140591920066 1.59527518967458 0.234993383712911 0.368846009194667
"NUDT16L1" 0.378688261507167 6.16948429598985 1.59493898649791 0.235039294896095 0.368892292827977
"LOC107986715" -1.21491352484168 -1.19208104292334 1.59480715341395 0.235057301058813 0.368894776347261
"RAD52" 0.477021146857421 5.26362430308865 1.59426600954688 0.235131231733571 0.36894008028405
"MTFR2" 1.29997776706464 0.473127199557798 1.59424137796581 0.23513459763229 0.36894008028405
"SCART1" -0.929696246538478 1.98623793462765 1.59419422366877 0.235141041436194 0.36894008028405
"RPL8P3" 0.519290612769676 2.8452664947801 1.59400182561777 0.23516733580262 0.36894008028405
"GIMAP2" -0.548706801333445 1.54427389771219 1.59399478958645 0.235168297467911 0.36894008028405
"CYP51A1P2" -0.806510054999427 0.985920438901234 1.59379985657976 0.235194942492808 0.368956111421356
"ZNF850" -0.715488902691682 0.911381058239306 1.59284465139778 0.235325566896074 0.369135243945297
"ZDHHC12" 0.594947501230131 3.05117595622441 1.59261881630198 0.23535646424967 0.369157929016189
"ZNF780B" -0.476644309301331 4.13267956031473 1.59241412992934 0.235384472920491 0.369176080320308
"RPL32P27" -0.95790006966598 0.834344801809571 1.59226393429748 0.235405028117522 0.369182539906973
"LOC105375322" 0.894450507959173 -1.54779248320207 1.59174452739814 0.235476130922826 0.369230545536076
"LOC112267877" 0.882882868590321 0.971974644682741 1.59162215909462 0.235492886441574 0.369230545536076
"HIKESHI" 0.351630601028892 4.48223609646724 1.59157895158907 0.23549880309995 0.369230545536076
"SNORA21" -0.871641970774542 -1.06601696477984 1.59156003648914 0.235501393319524 0.369230545536076
"ZNF239" -0.685624083615583 2.06869276706065 1.5912807822378 0.235539638684548 0.369264732637233
"KBTBD11-OT1" -1.38781639956412 0.197811614659961 1.59096652491708 0.23558268798444 0.369306445757852
"LOC100130370" -0.500086016541276 4.31596949309123 1.59036753415833 0.235664771751383 0.369409340380195
"NIPAL1" 0.716349154073079 -0.91001376093275 1.58915195149547 0.2358314706071 0.369644847264903
"LOC105371271" -1.1667808461459 -1.64556584520422 1.5889164031851 0.235863791014116 0.369669709717958
"GNPNAT1" 0.465585889631891 4.22320151670069 1.58864872405515 0.235900527499778 0.36967834139667
"TEX12" 0.762339873643874 -1.22595301553949 1.58863642427216 0.235902215717843 0.36967834139667
"LOC644215" 0.715823379389753 -0.733262959159771 1.58824462342829 0.235956001284144 0.369727377751567
"COX5BP4" 1.40945589855696 -1.40753091121991 1.5881686773312 0.235966428924301 0.369727377751567
"PPM1E" -0.844301288536234 2.06755066376042 1.58750736293965 0.236057255926002 0.369843891277478
"LOC112268042" -0.817948722381509 0.157519842945578 1.58721578140085 0.236097317724339 0.369880857460165
"CARD9" -0.711436216745558 1.14892522161201 1.58696159970947 0.236132248504782 0.369909780559764
"RPL7AP10" -0.902744726300114 -1.66549929187845 1.5863060258111 0.236222372770255 0.370025156202852
"COG1" 0.4025881285168 5.52025554387675 1.5859063313066 0.236277343221186 0.370061929195099
"CLEC18B" 1.30466038208993 0.31483356518957 1.58589574073814 0.236278799990513 0.370061929195099
"NTM-AS1" -2.41877252883544 -0.862694394452908 1.63628406020975 0.236324543805566 0.370107765891565
"SIAH1" -0.31258521098131 5.65486309097194 1.58501150336701 0.236400472914224 0.370200866075883
"YBX2" 1.17505484051596 1.77456180730725 1.5844783519825 0.236473876770006 0.370286982324212
"ANKLE2" 0.44552747248413 6.00261759648259 1.58437263104511 0.236488436019804 0.370286982324212
"PVALB" 2.13879994612137 2.29615863311989 1.58375972786009 0.236572865330411 0.370393358998073
"NOS1" 1.09294857001201 5.164719988924 1.58318249517815 0.236652418340666 0.370492086732398
"ZNF586" 0.500195434069918 2.49285229101674 1.58283829428158 0.236699872679982 0.370538257162893
"HSD17B13" -0.994847603538752 -0.1365406537951 1.58272928920653 0.236714903701097 0.370538257162893
"ARRDC3" -0.731731396916964 5.68118160821614 1.58258714612268 0.236734506163744 0.370543117975182
"SNORA103" -0.99945477410234 -1.75875707496822 1.58218632362403 0.23678979408419 0.370594067356949
"LOC105369352" 0.574060255675334 3.74266714956477 1.58211194248923 0.236800055861579 0.370594067356949
